,Date,Closing Price (USD)_ADA,24h Open (USD)_ADA,24h High (USD)_ADA,24h Low (USD)_ADA,Closing Price (USD)_ADA,24h Open (USD)_ADA,24h High (USD)_ADA,24h Low (USD)_ADA,Closing Price (USD)_BAT,24h Open (USD)_BAT,24h High (USD)_BAT,24h Low (USD)_BAT,Closing Price (USD)_BCH,24h Open (USD)_BCH,24h High (USD)_BCH,24h Low (USD)_BCH,Closing Price (USD)_BSV,24h Open (USD)_BSV,24h High (USD)_BSV,24h Low (USD)_BSV,Closing Price (USD)_BTC,24h Open (USD)_BTC,24h High (USD)_BTC,24h Low (USD)_BTC,Closing Price (USD)_BTG,24h Open (USD)_BTG,24h High (USD)_BTG,24h Low (USD)_BTG,Closing Price (USD)_DAI,24h Open (USD)_DAI,24h High (USD)_DAI,24h Low (USD)_DAI,Closing Price (USD)_DASH,24h Open (USD)_DASH,24h High (USD)_DASH,24h Low (USD)_DASH,Closing Price (USD)_DCR,24h Open (USD)_DCR,24h High (USD)_DCR,24h Low (USD)_DCR,Closing Price (USD)_DOGE,24h Open (USD)_DOGE,24h High (USD)_DOGE,24h Low (USD)_DOGE,Closing Price (USD)_EOS,24h Open (USD)_EOS,24h High (USD)_EOS,24h Low (USD)_EOS,Closing Price (USD)_ETC,24h Open (USD)_ETC,24h High (USD)_ETC,24h Low (USD)_ETC,Closing Price (USD)_ETH,24h Open (USD)_ETH,24h High (USD)_ETH,24h Low (USD)_ETH,Closing Price (USD)_IOTA,24h Open (USD)_IOTA,24h High (USD)_IOTA,24h Low (USD)_IOTA,Closing Price (USD)_LINK,24h Open (USD)_LINK,24h High (USD)_LINK,24h Low (USD)_LINK,Closing Price (USD)_LSK,24h Open (USD)_LSK,24h High (USD)_LSK,24h Low (USD)_LSK,Closing Price (USD)_NEO,24h Open (USD)_NEO,24h High (USD)_NEO,24h Low (USD)_NEO,Closing Price (USD)_QTUM,24h Open (USD)_QTUM,24h High (USD)_QTUM,24h Low (USD)_QTUM,Closing Price (USD)_USDT,24h Open (USD)_USDT,24h High (USD)_USDT,24h Low (USD)_USDT,Closing Price (USD)_XEM,24h Open (USD)_XEM,24h High (USD)_XEM,24h Low (USD)_XEM,Closing Price (USD)_XLM,24h Open (USD)_XLM,24h High (USD)_XLM,24h Low (USD)_XLM,Closing Price (USD)_XMR,24h Open (USD)_XMR,24h High (USD)_XMR,24h Low (USD)_XMR,Closing Price (USD)_XRP,24h Open (USD)_XRP,24h High (USD)_XRP,24h Low (USD)_XRP,Closing Price (USD)_XTZ,24h Open (USD)_XTZ,24h High (USD)_XTZ,24h Low (USD)_XTZ,Closing Price (USD)_ZRX,24h Open (USD)_ZRX,24h High (USD)_ZRX,24h Low (USD)_ZRX
2191,2019-10-01,0.0385633806,0.038965688,0.0400001189,0.0382076524,0.0385633806,0.038965688,0.0400001189,0.0382076524,,,,,225.9534791892,227.8266729947,235.8300532517,219.4893854382,84.6175813324,88.2176978068,89.5860030912,83.9826668485,8333.6891904217,8298.6247752408,8508.7054089532,8195.0452436724,7.7493633943,7.7487474799,7.923916333,7.593999354,,,,,69.8520258573,70.8557209453,72.4549600018,69.5655171447,17.3869760048,17.1123680049,17.9481186039,17.1111459429,0.0023879336,0.0023806359,0.0025156729,0.0023354052,2.9587939505,2.971780639,3.1185866945,2.8676452209,4.6644552015,4.7271699575,4.8608416675,4.5862345059,176.9313025671,181.1987394304,185.5531425202,173.9327108729,0.2716334932,0.2659403011,0.277751527,0.2624971229,,,,,0.8365106093,0.8459961508,0.8768791397,0.8275878857,7.5077395098,7.6193965331,8.0900525623,7.4402907584,1.70996597,1.7123303676,1.7593778786,1.6758319072,1.0026468535,1.0021648748,1.0039596521,1.0004859466,0.0399278876,0.0407403506,0.0427114808,0.0397603965,0.0591256449,0.062002705,0.0623096856,0.0581334348,56.1173687455,56.8953711826,58.133575443,55.7050689605,0.2511508034,0.2572053149,0.261325608,0.2453405562,,,,,,,,
2192,2019-10-02,0.0392447937,0.0385676888,0.0394970423,0.0376985556,0.0392447937,0.0385676888,0.0394970423,0.0376985556,,,,,223.8863695758,225.9614574399,226.2470618634,220.7925168144,84.3289917441,84.6175813324,86.4648604041,82.0816270533,8273.4640176573,8333.7102961953,8388.0158617972,8177.6946009014,7.6622346015,7.7511434254,7.798700403,7.5458607121,,,,,69.818108765,69.8562510462,70.2291257147,69.1848371757,17.0824232851,17.3911446276,17.6157226811,16.9798765838,0.0023114419,0.0023879336,0.0023988308,0.0022504132,2.9889820666,2.9586599186,3.0415454244,2.895094525,4.6163578313,4.6647212984,4.6760477473,4.569576764,178.612262899,176.9355935779,179.2120178119,174.3922358868,0.2789019524,0.271654325,0.2801634264,0.2677458781,,,,,0.8761926993,0.8367340323,0.8778525448,0.8235876312,7.52667183,7.5083897978,7.5741930863,7.3453934451,1.6992077176,1.7101347798,1.7147643245,1.6499444466,1.002120978,1.0026468535,1.0030720686,1.0008264113,0.0398912916,0.039935136,0.0402527407,0.0390031632,0.0594873139,0.0591312681,0.0597535963,0.0578119558,55.464670335,56.1258893165,56.9278521226,54.5193830141,0.2508723872,0.2511652027,0.2551869127,0.2449741392,,,,,,,,
2193,2019-10-03,0.0382185825,0.0392448365,0.0396956616,0.0375288628,0.0382185825,0.0392448365,0.0396956616,0.0375288628,,,,,223.2201702239,223.8863535747,225.9667076794,216.5742794272,82.357845237,84.3289917441,85.5074610785,81.4237211793,8203.8438327979,8273.457418693,8412.6500471359,8060.3253166919,7.5832436509,7.6622231664,7.8457691566,7.4083235399,,,,,69.2031474229,69.8180665844,70.9655811014,68.1039615975,16.8496369164,17.0824232851,17.375681146,16.4524112426,0.0022942817,0.0023114626,0.0023478641,0.0022076454,2.9261524841,2.988980633,3.022822497,2.8166386467,4.6044193759,4.6163669989,4.7049430277,4.5229916479,175.1317829483,178.61447317,181.423930089,169.9848043747,0.2706640265,0.2789016127,0.28248014,0.2667624616,,,,,0.8608042828,0.8761916386,0.8842484388,0.8370416905,7.320515379,7.5266614625,7.6737622784,7.1727794009,1.6819480296,1.6992042672,1.7169960628,1.6458093589,1.0014547567,1.002120978,1.0026559179,1.000801249,0.039487965,0.0398912582,0.0405661903,0.0389487625,0.0585278548,0.0594870732,0.0599608693,0.0578841843,56.1923323491,55.4643134558,57.2290271785,54.2193042487,0.2486262578,0.2508723142,0.2539554806,0.2422910217,,,,,,,,
2194,2019-10-04,0.0397601659,0.0382520928,0.0403024383,0.0373946005,0.0397601659,0.0382520928,0.0403024383,0.0373946005,,,,,223.9256352763,222.606392521,225.3695392631,218.3663352146,83.5916288355,82.357845237,84.1109608424,82.0649543072,8163.9026381024,8231.7862486842,8240.9487694807,8014.4193228933,7.9340611662,7.6348711427,7.9637984136,7.4436044242,,,,,69.8527706557,69.4773112021,70.1978419727,68.2900362091,16.8732791163,16.9670482845,17.0123074796,16.4542180975,0.0023404755,0.002294382,0.0023681502,0.0022102741,3.0401255833,2.933310069,3.0872775033,2.8755765265,4.6204807181,4.6154811477,4.6733473173,4.4959648111,176.865898508,175.0228573538,179.0944323154,171.2040496556,0.2710805827,0.271194022,0.2737231387,0.2657463673,,,,,0.8836976305,0.8615549783,0.8926898262,0.8432759157,7.4439786369,7.3551131595,7.5067281973,7.1710008254,1.7134411543,1.6873944346,1.7350559336,1.6480993413,1.0014662214,1.0021205973,1.0024298325,1.0002267935,0.0402133293,0.0397024662,0.0403880277,0.038445837,0.0593080368,0.0586374414,0.0599846223,0.0576788998,57.4713564664,56.3142230131,57.9161533595,54.0128925167,0.2532895987,0.2472829321,0.2568337039,0.245091907,,,,,,,,
2195,2019-10-05,0.039656995,0.0397600961,0.0398267269,0.0387072519,0.039656995,0.0397600961,0.0398267269,0.0387072519,,,,,223.0002033872,223.9247281979,223.9520213464,218.4670827961,82.7961061831,83.5916288355,83.5927221148,82.0886201374,8137.1466890387,8163.9014408188,8196.2495136292,8025.5004622684,7.969743135,7.9340467509,8.4923924711,7.807408174,,,,,69.9458406182,69.8526190159,70.1318845633,68.7909739251,17.1315927139,16.8732791163,17.2447371608,16.5371911258,0.0023373266,0.0023404755,0.0023496063,0.002255403,2.9905248525,3.0401185676,3.0403854698,2.9277998454,4.6203390664,4.6204704619,4.6704590176,4.5435311011,176.0604430049,176.8619874826,176.9344927585,172.3521433867,0.2769596687,0.2710792653,0.2797028108,0.2674765951,,,,,0.8515591284,0.8836966558,0.8836966558,0.8370483803,7.3534543193,7.4439559368,7.4489194457,7.1976875008,1.7252208994,1.713435234,1.7367543782,1.6742881882,1.0021153196,1.0014662214,1.002933492,1.0010733454,0.039943807,0.0402132206,0.0403254518,0.039047172,0.0588210273,0.0593078453,0.0593267732,0.0582575283,56.4690856654,57.4713183337,57.7293353861,55.3819535273,0.2533462647,0.2532892362,0.2567732783,0.2469214324,,,,,,,,
2196,2019-10-06,0.0385259036,0.0397064737,0.0400872985,0.0380091712,0.0385259036,0.0397064737,0.0400872985,0.0380091712,,,,,219.60896604,223.1836744275,223.7229539881,215.7215000258,80.2290263901,82.7652855049,83.7768426964,79.8455461734,7853.6933048347,8138.8334890181,8171.5682535605,7802.4648508888,7.7158245287,7.966039778,8.0069741074,7.6509730959,,,,,69.145585393,69.9312109635,70.9629193297,68.0296308573,16.6393178665,17.2915829398,17.3500165748,16.5881492474,0.0022722978,0.0022918261,0.0023398371,0.0022196529,2.8997899918,2.9940783375,3.0026161759,2.8501436823,4.4879958812,4.6255102865,4.637716894,4.4072033651,169.4697137162,176.5445171112,177.0911150888,168.1019019064,0.2667304744,0.2767311314,0.2772660668,0.2648464803,,,,,0.8435634363,0.8583431195,0.8622847806,0.8207051715,7.0827113291,7.354003008,7.4065786178,6.9901149035,1.6787974117,1.7223461944,1.7301578369,1.6670767593,1.001152983,1.0018516327,1.002552077,1.0002918517,0.0388770866,0.0400333148,0.0402622064,0.0386686852,0.0581601326,0.0590629395,0.0593336763,0.0572938611,54.6050360375,56.5180919619,56.7244769215,54.2848603661,0.2530735565,0.2538972439,0.2567015177,0.2513152787,,,,,,,,
2197,2019-10-07,0.0414388764,0.0385301805,0.0419101559,0.0381374566,0.0414388764,0.0385301805,0.0419101559,0.0381374566,,,,,234.094003843,219.6087770287,237.7549134703,218.8745949608,85.5145651947,80.2290263912,85.5697213032,79.861094582,8236.2083793045,7850.6845764281,8304.1401391898,7777.6315711193,8.1867209022,7.7173430168,8.2446985904,7.6206674376,,,,,71.1437125024,69.1514916582,72.0684414143,68.5618519864,17.3140778085,16.6427820232,17.6042144499,16.5517382001,0.0023585791,0.0022722911,0.0023936239,0.0022100941,3.220076079,2.8999509945,3.2388452388,2.8905615061,4.6908324932,4.4883024923,4.7376903199,4.4640476608,181.4028512955,169.4751613668,182.530127763,168.6814466764,0.2822855214,0.2667600693,0.2849141085,0.2655401189,,,,,0.9376051768,0.8437776561,0.939738077,0.8378275445,7.4937420562,7.0835185707,7.5746710883,7.0343994576,1.8068299096,1.6790164586,1.8160955753,1.6725215775,1.001708938,1.001152983,1.0023272219,0.9996469306,0.0404801073,0.0388865933,0.0406066162,0.0384379298,0.0622764117,0.0581941073,0.063645257,0.0578841911,56.2697680831,54.6383778285,57.1295493877,54.2358913209,0.2763270532,0.2530819114,0.2815625366,0.2528617381,,,,,,,,
2198,2019-10-08,0.0414357383,0.0414390281,0.0422400859,0.0403480531,0.0414357383,0.0414390281,0.0422400859,0.0403480531,,,,,230.3249966913,234.0918531421,239.2095365488,227.5255531234,84.0215526018,85.5145651947,85.9591010167,82.9289614903,8201.6378181926,8236.2058748116,8316.9906726779,8113.1118049261,8.0274769657,8.1867854931,8.2584006419,7.9253042797,,,,,70.8808396864,71.1439588061,77.1844456128,70.2164555298,17.0472791513,17.3142328984,17.3705420277,16.6869376178,0.0023077623,0.0023585898,0.0023919166,0.0022774567,3.1649155644,3.2213148426,3.2559464303,3.1136503921,4.6220803679,4.690840264,4.7401280472,4.5796985133,180.7891908418,181.4028352124,184.9466910935,177.5541288448,0.2748545762,0.2822869216,0.2875564142,0.2703782007,,,,,0.9084876418,0.9376147597,0.9425739994,0.8925807451,7.5123438838,7.4937713251,7.6204306341,7.3443082175,1.8021130354,1.8068377444,1.8525974621,1.7640098045,1.0009274342,1.001708938,1.0022204443,1.0000690331,0.0405633132,0.040480489,0.0412061608,0.0397592578,0.0615759442,0.0622765918,0.0638006898,0.0608042036,55.5450833267,56.2699643345,56.9129118274,55.091496796,0.2770313562,0.2763450966,0.2857592929,0.2711033828,,,,,,,,
2199,2019-10-09,0.0426768653,0.0412542292,0.0434967843,0.0407287404,0.0426768653,0.0412542292,0.0434967843,0.0407287404,,,,,238.4414122887,231.4725399967,241.6449885082,228.5173650553,92.1418974404,84.0219096617,95.7541583606,83.5856600241,8572.3808124348,8173.8388033611,8691.0726909608,8117.9122396114,8.4966428458,8.0225577973,8.7505941929,7.9991977456,,,,,74.3606970789,70.8087899568,74.4839704401,70.3888467011,17.1034464863,16.9509559327,17.7853924468,16.8305346809,0.002340083,0.0023201135,0.0024078719,0.0022778119,3.2319236247,3.1613503559,3.3142750092,3.1142585167,5.0834909861,4.624698186,5.2348071179,4.5961879256,193.151232685,180.7336277455,194.6156620796,179.1623635015,0.2792594464,0.2757473764,0.2839438418,0.2689703999,,,,,0.9030730354,0.9091737277,0.939689108,0.8740098605,7.7487601423,7.5060127409,7.8287708227,7.3976892974,1.8640582033,1.8008761996,1.8888431515,1.7947248034,1.0018306443,1.0006679543,1.0022762541,0.9990850781,0.0423714702,0.0408816718,0.0428807923,0.0408593814,0.0631095026,0.0618697931,0.065074341,0.0611848919,57.2912600545,55.529051047,57.5382785566,54.9026739016,0.2811406059,0.2777780655,0.2874216659,0.2738309758,,,,,,,,
2200,2019-10-10,0.0417110358,0.0426769145,0.0427853826,0.0406383098,0.0417110358,0.0426769145,0.0427853826,0.0406383098,,,,,231.7503473491,238.4480266834,240.1568943397,229.1756215595,87.8751020341,92.1400313446,92.4312682135,86.969405916,8582.1445177037,8572.3823010202,8654.3827760417,8435.1865102049,8.1923607382,8.4965975611,8.5779736524,7.9716137903,,,,,72.5112205239,74.36052958,74.7686531957,70.6866435277,16.826956204,17.1034464863,17.2951261579,16.7672227687,0.0023156671,0.002340083,0.0023892175,0.0022440099,3.1237421758,3.2319146362,3.2582887705,3.0362873323,4.8835071542,5.0835029817,5.1145505696,4.8669232817,192.198199247,193.1521878248,195.7089690343,187.0135686303,0.2771142347,0.2794130253,0.2809178449,0.2703937893,,,,,0.8885810609,0.9030739959,0.918662967,0.8703082473,7.4992879133,7.7487622712,7.8069070024,7.3535970732,1.8052433638,1.864059883,1.8729181388,1.7780774948,1.0025223073,1.0018306443,1.0026556811,1.0011784718,0.0407898186,0.0423715052,0.0425453258,0.039606083,0.0614685857,0.0631099468,0.0633767459,0.0608917404,55.8140425573,57.291148607,57.5346493458,55.0693345381,0.272287996,0.2811200706,0.2825157538,0.2652733464,,,,,,,,
2201,2019-10-11,0.0404132895,0.0417123634,0.0424769538,0.0401573519,0.0404132895,0.0417123634,0.0424769538,0.0401573519,,,,,221.2998382314,231.74976876,235.1357599052,219.0175356801,83.5664680574,87.8751020341,91.3047328984,82.8519618221,8320.1715813968,8582.1481229343,8796.4572820666,8288.2276305072,7.5190028027,8.1923304035,8.3303040318,7.1117206408,,,,,70.0081520123,72.5111415298,73.8431390066,69.8704431827,16.2398700306,16.826956204,16.9453370908,16.0050045869,0.0022885862,0.0023156671,0.002353619,0.0021837891,3.0728706918,3.1237394663,3.2010223469,3.0331634986,4.6624365933,4.8834998582,4.9577086194,4.6466939003,181.0085295243,192.1985797807,196.9808386167,179.6352638613,0.2712512155,0.2771139017,0.2808474031,0.2667250711,,,,,0.8522462594,0.8878530211,0.9089166082,0.8441659157,7.2596177353,7.4992732429,7.6584939452,7.2111662465,1.7856612572,1.8052411301,1.8474540447,1.754798876,1.000285289,1.0025223073,1.003039458,0.9989612248,0.0390661567,0.0407897915,0.0409011563,0.0382347699,0.060294769,0.0614683715,0.0628902742,0.0591879528,54.5721189296,55.8140047585,56.7524570737,54.3676911396,0.2678140949,0.2722928095,0.2756589061,0.2648571322,,,,,,,,
2202,2019-10-12,0.0405571195,0.0404132375,0.0409494835,0.0399448262,0.0405571195,0.0404132375,0.0409494835,0.0399448262,,,,,224.8504749133,221.296177239,227.6500994013,219.8008996516,86.8176954568,83.5663579738,86.8176954568,83.427340658,8328.6042603935,8320.1681544832,8406.1424145675,8225.3014573464,7.5976423236,7.5189817968,7.6194674782,7.2454680108,,,,,71.0328301771,70.0078381726,73.3135324336,69.4465273907,16.0577924333,16.2398006387,16.5000847896,16.0253764715,0.0023245879,0.0022884961,0.0023301797,0.0022543313,3.0873460353,3.0728523093,3.1463890176,3.04176966,4.7272519206,4.6624167916,4.7471671292,4.63253724,180.7913299807,181.0120341547,184.5822470687,177.8028309226,0.2695128021,0.2712533879,0.2740465148,0.2678696762,,,,,0.8478185543,0.852246429,0.8641039718,0.8399271218,7.2853605824,7.2596248001,7.3766413169,7.2063720378,1.7776059361,1.7856559592,1.8180917562,1.7713458747,1.0009065313,1.000285289,1.0013697759,1.0000601923,0.0393264394,0.0390660617,0.0394168011,0.0386872159,0.0609442377,0.0602943324,0.0616651821,0.059699368,53.771509788,54.572535904,54.8587184196,53.4494374583,0.2737799599,0.2678084249,0.2772982853,0.2661667248,,,,,,,,
2203,2019-10-13,0.0410303376,0.0404099095,0.0417499144,0.0403079995,0.0410303376,0.0404099095,0.0417499144,0.0403079995,,,,,223.8746919439,224.225486491,228.386086091,220.9940588258,85.4003089823,86.8176665899,89.7081490756,84.9696337865,8282.1773258265,8309.172912971,8468.9736397711,8167.2649036564,7.7954293943,7.5956025824,7.9174581581,7.5540082724,,,,,70.7053513868,70.725030622,71.9198202536,70.241130587,16.0774933194,16.0590408333,16.4933873694,15.9032822779,0.0024604324,0.0023246565,0.0026561266,0.0022827844,3.1180716495,3.0689393577,3.1373834233,3.0436177076,4.7338238668,4.7099284018,4.8125374766,4.6885932508,181.5366658398,179.8019772486,184.5515804,178.7876886027,0.278659564,0.2690834983,0.2860460641,0.2686431002,,,,,0.8111157796,0.8438280893,0.8493297972,0.7962676282,7.3344445112,7.2482928992,7.5183454505,7.2251554138,1.7942008515,1.773964259,1.8163150691,1.7641904038,1.0002551174,1.000890952,1.0019095912,1.0001596111,0.0390846459,0.0394116863,0.0397919988,0.0387835501,0.0614943905,0.0608597354,0.0625090664,0.0606661984,52.8344365789,53.6391296136,54.0470453698,52.5010906363,0.2785200635,0.2726144081,0.2817759578,0.2715652378,,,,,,,,
2204,2019-10-14,0.0414311426,0.0410302996,0.042026741,0.0407851892,0.0414311426,0.0410302996,0.042026741,0.0407851892,,,,,227.6729815693,223.8744267514,230.5225168429,222.7170342037,86.3977591999,85.4020507672,87.3896936559,85.2668307713,8337.8189985374,8282.1815958386,8385.553410467,8214.3188684159,7.9685001845,7.7955205831,8.0277246798,7.7508980976,,,,,71.0339519566,70.7056785551,71.4543279421,70.074223265,16.1051423433,16.0774604024,16.245785282,15.7185487925,0.002526997,0.0024604296,0.0027383127,0.0024082861,3.1556506411,3.1180932395,3.1943284582,3.0962182075,4.7757650955,4.7338556467,4.8538851579,4.7222986501,186.123827056,181.5367926783,187.5599757495,180.4860190989,0.28375013,0.278659221,0.2838748419,0.2770178001,,,,,0.8132369955,0.8111140039,0.8257865301,0.7947944284,7.4391581412,7.3344631564,7.473596779,7.2810323309,1.8084007658,1.7942011272,1.81742032,1.7736202694,1.0003259557,1.0002551174,1.0008794476,0.9994910028,0.0388253737,0.0390845689,0.0394431571,0.0385545984,0.065255856,0.0614943064,0.0653078568,0.061110429,52.7208132461,52.8346346917,53.5916219375,52.4211959421,0.2950301091,0.2785227048,0.2957271933,0.2765536538,,,,,,,,
2205,2019-10-15,0.039589386,0.041775,0.0419543457,0.0390078675,0.039589386,0.041775,0.0419543457,0.0390078675,,,,,222.190055,228.03,228.7868164042,217.5431487049,89.48398362,86.9963955,90.0404109904,85.11,8162.44,8355.0,8420.0,8096.62,8.13077628,8.01099691,8.4035804,7.9670042551,,,,,71.33427225,71.226375,73.4932392,70.642347,15.5601075,16.14186,16.25272494,15.4472808,0.0025306633,0.00250605,0.0026002335,0.0024308271,2.96308188,3.163887,3.17224806,2.83574245,4.53972618,4.7898969,4.802,4.4558916774,180.58,186.78,188.47,177.2498143441,0.2792480196,0.284603745,0.2865230588,0.2731539725,,,,,0.790220992,0.8119602,0.819907314,0.77776919,7.36252088,7.5195,7.571,7.25457152,1.7411962025,1.82558772,1.8378914884,1.729138,1.000386063,1.0005,1.0017452007,0.9986139602,0.0380407916,0.03885075,0.0392800722,0.0374711032,0.063971,0.0661716,0.066711,0.062306,52.07024604,53.0791679201,53.9329739823,51.6276387,0.28827,0.29751,0.29927,0.283,,,,,,,,
2206,2019-10-16,0.038538339,0.0395850802,0.0398544746,0.0375294235,0.038538339,0.0395850802,0.0398544746,0.0375294235,,,,,216.7193051143,221.8131842322,225.4881356241,213.5843377926,87.369043484,88.3718177689,93.3120878735,85.3669882428,8003.8203947876,8166.3447732561,8184.3864357352,7918.275881375,8.1439109265,8.1281586667,8.6053094838,7.8898867398,,,,,67.6488673654,71.3891485267,71.5136291984,66.7590456925,14.8115932046,15.5605994117,15.5951510624,14.177542938,0.0026091583,0.0025160129,0.0026283304,0.0024690326,2.9196066773,2.9631674297,2.9859094871,2.852398553,4.4048943657,4.5412705102,4.6933990393,4.1791508189,174.7540831526,180.5031229769,181.2679391283,171.8682058198,0.2714826225,0.2797838551,0.2817227582,0.2658749852,,,,,0.750918024,0.790016117,0.7976446074,0.7333890403,6.9823682886,7.3660303426,7.4539925795,6.8276760732,1.6750576062,1.741513303,1.7562483165,1.6114190676,1.0000792709,1.0004000576,1.00116,0.9989301566,0.0367136068,0.0380420308,0.0380968081,0.0361635634,0.0617352168,0.0639190756,0.0643879905,0.0605384563,55.0650764286,52.0820321729,55.1956785973,51.7473154369,0.2845001589,0.2884255239,0.2920311523,0.2786178162,,,,,,,,
2207,2019-10-17,0.0391264116,0.0385387892,0.0394757289,0.0378566798,0.0391264116,0.0385387892,0.0394757289,0.0378566798,,,,,218.7425114496,216.7193080097,220.0195102095,213.8111584415,88.0608016435,87.369043484,89.7986076267,86.2315437375,8058.0580811125,8003.8192612882,8120.1211057353,7937.85216577,8.3774736972,8.1440760761,8.3911711898,7.9724060858,,,,,68.6953928011,67.6494017211,70.0723558861,67.2377465094,14.346243994,14.8119742795,14.9122865712,14.1256868159,0.0027528378,0.0026092029,0.0029768394,0.0025640272,2.9540752605,2.9195844063,2.9648567573,2.8820606354,4.481836101,4.4049252719,4.5749853544,4.3764571886,176.3901046425,174.754194627,178.9594704902,172.796886507,0.2775187869,0.271485333,0.2799214183,0.2684133356,,,,,0.7840202876,0.750938369,0.7948044697,0.7447709628,7.0864248756,6.9824492826,7.1782904512,6.8807299294,1.7358984755,1.6750738145,1.7629844778,1.6492133806,1.0005540742,1.0000792709,1.0014584579,0.999735712,0.0436989629,0.0367144134,0.0444542037,0.0365211731,0.0643617105,0.0617353497,0.0650320679,0.0610431921,56.4314119832,55.0657311345,60.4988493896,54.4916751053,0.3001964314,0.2844976961,0.3033816214,0.2799076836,,,,,,,,
2208,2019-10-18,0.0380112038,0.0391263815,0.039512514,0.0373066945,0.0380112038,0.0391263815,0.039512514,0.0373066945,,,,,212.2521083233,218.7435940329,220.4092980537,207.6766453799,89.514098971,88.0608016435,91.8178937242,85.97199708,7970.2394756046,8058.0588747305,8121.0458847574,7820.0663431405,7.6527293078,8.3774275247,8.5349999646,7.6242737397,,,,,68.2797117774,68.6953239812,69.0702353965,66.8184563884,14.5134932995,14.3461487399,14.70155794,13.9023937593,0.0026582732,0.0027537701,0.0028931974,0.0026156217,2.8916934395,2.9540756234,2.956707264,2.7188289055,4.4266656565,4.4818322472,4.5227074382,4.3368576456,173.7500888732,176.3914357805,177.2022734709,168.7672567184,0.2718626621,0.2775186148,0.2786036695,0.2621640422,,,,,0.7781738057,0.7840161621,0.8544240488,0.7701139461,7.1449421033,7.0864144344,7.3255369971,6.965276292,1.7001016967,1.735898203,1.75355146,1.6506902729,1.0007743869,1.0005540742,1.0013195944,0.9997934929,0.0402883493,0.0436987792,0.0440313258,0.0398171696,0.0634892298,0.0643617818,0.0651057381,0.0618186557,56.6054194662,56.4312775371,58.3453564406,55.1948212419,0.2939614645,0.3001612897,0.3030575751,0.2844024629,,,,,,,,
2209,2019-10-19,0.0390765379,0.0379820239,0.0395904419,0.0376377766,0.0390765379,0.0379820239,0.0395904419,0.0376377766,,,,,211.8948763193,211.5406516557,215.1804857468,210.2465433568,89.7366954176,89.8314589725,92.1427653904,88.951531902,7943.3471070605,7956.8908024537,8095.9033915042,7882.64696812,7.4700256347,7.6490977381,7.6782330647,7.3723296504,,,,,67.2868916125,67.8644684796,68.6026523219,67.1742537916,14.2186732984,14.418692125,14.4869238031,13.7313321966,0.0027022925,0.0026590932,0.0027997972,0.0026242065,2.8690542322,2.8816119887,2.9275894349,2.8350943159,4.4046521311,4.4184450441,4.4677689656,4.3718258839,171.1585128402,172.8195486422,174.9466209944,169.9091738099,0.2674741504,0.2715170001,0.2733890196,0.2670371311,,,,,0.7542059665,0.774964321,0.7766750337,0.7487688429,7.1056519346,7.1183360641,7.2000944232,7.0233622691,1.6791002216,1.6958278681,1.7026927088,1.6660461916,1.0011041278,1.0009179957,1.002052481,1.0004206819,0.0402914893,0.0401702209,0.0414227052,0.0394196812,0.0624130914,0.0630151493,0.0638557725,0.0622820081,54.8705184535,55.265304179,55.2962598803,53.4730230152,0.2908883321,0.2940909198,0.2991664515,0.2873709944,,,,,,,,
2210,2019-10-20,0.0394943516,0.0390780603,0.03956613,0.0381560085,0.0394943516,0.0390780603,0.03956613,0.0381560085,,,,,223.8495667029,211.8914848526,226.0348638308,210.3411902083,94.8072163359,89.7366954176,96.7927722989,88.8396369093,8200.3187633988,7943.3524118623,8306.0049011291,7884.5186252234,7.5442452532,7.4706276687,7.6448474823,7.3067093994,,,,,69.3338827382,67.2884550993,70.0326698297,67.0548105083,14.5694507481,14.2199030119,14.7152257339,13.9711144147,0.0027118121,0.0027022925,0.0027749069,0.0026303864,2.9277611238,2.86917036,2.9418331367,2.8224677721,4.5237277247,4.404094996,4.549031429,4.3685317576,174.6693846894,171.1615027168,176.5968296114,169.4636790322,0.2698481813,0.2674888312,0.2742110475,0.2662459837,,,,,0.7728796648,0.7542698347,0.7838400676,0.7456076318,7.3012327951,7.1059542573,7.3788201073,7.0455238562,1.7206810373,1.6791479723,1.7308196123,1.6614031317,1.0016347131,1.0011041278,1.0017887531,1.0004190671,0.0406685199,0.0402946646,0.0410420438,0.0397436855,0.0631485267,0.0624107193,0.0639160889,0.0617835988,56.2694194599,54.8729443448,57.3170694557,53.7332603839,0.2941514213,0.2908885243,0.2964254286,0.2814695079,,,,,,,,
